name_0,iso,iso_num,name_1,ccaps_id,year,source,website,pnar,pnar_se,pnar_sz,pgar,pgar_se,pgar_sz,snar,snar_se,snar_sz,sgar,sgar_se,sgar_sz,lit15up,lit15up_se,lit15up_sz,lit1524,lit1524_se,lit1524_sz,lit1519,lit1519_se,lit1519_sz,lit2549,lit2549_se,lit2549_sz,iwatpop,iwatpop_se,iwatpop_sz,isanpop,isanpop_se,isanpop_sz,elecpop,elecpop_se,elecpop_sz,radpop,radpop_se,radpop_sz,tvpop,tvpop_se,tvpop_sz,rdtvpop,rdtvpop_se,rdtvpop_sz,iwathh,iwathh_se,iwathh_sz,isanhh,isanhh_se,isanhh_sz,elechh,elechh_se,elechh_sz,radhh,radhh_se,radhh_sz,tvhh,tvhh_se,tvhh_sz,rdtvhh,rdtvhh_se,rdtvhh_sz
"Niger","NER",562,"Dosso",562003,2006,"DHS","www.measuredhs.com",46.401,2.753824,1439,61.69361,3.507321,1444,10.60326,2.326984,1009,12.69895,2.449418,1020,12.50918,1.202069,1826,17.23158,1.82842,701,21.26081,2.565327,404,9.722866,1.159411,1078,34.25897,4.373466,7223,5.344038,.8235022,7212,4.917083,1.193111,7231,55.5853,1.971181,7231,3.875296,.8014548,7227,55.91643,1.948896,7231,34.84497,4.472377,1015,5.445357,.8460331,1015,4.931744,1.090756,1016,50.27299,1.998163,1016,3.494119,.578208,1015,50.76427,1.991076,1016
"Niger","NER",562,"Maradi",562004,2006,"DHS","www.measuredhs.com",34.6039,2.783201,1392,42.92226,3.442075,1395,7.547245,1.126582,686,9.404705,1.551962,693,11.88445,1.228541,1610,12.52386,1.771919,516,14.94624,2.408713,266,11.63125,1.335223,1040,39.41207,5.297876,6596,9.484254,2.098201,6596,5.085134,.7578996,6584,58.61345,2.071524,6584,4.02004,1.096864,6523,58.63148,2.065289,6596,38.54331,5.078518,1111,8.960919,1.966145,1111,5.079811,.6911792,1108,53.6504,1.815265,1108,3.110059,.6481676,1100,53.63411,1.808723,1111
"Niger","NER",562,"Niamey",562005,2006,"DHS","www.measuredhs.com",74.74836,1.890952,879,101.7577,3.147581,883,33.28524,3.292338,909,47.22253,4.620304,926,54.13031,2.768223,1934,55.64509,3.281719,802,56.11103,4.168263,422,53.21053,2.945807,1070,94.09705,2.555551,5778,44.38463,4.688613,5778,61.71945,4.265017,5783,80.2776,1.61905,5783,49.66509,3.036394,5783,83.62741,1.600173,5783,94.41875,2.151737,911,44.76345,4.58725,911,61.10479,3.842125,912,78.09094,1.391102,912,45.70257,2.92352,912,81.89693,1.442599,912
"Niger","NER",562,"Tahoua",562006,2006,"DHS","www.measuredhs.com",34.36894,2.271563,1522,41.7997,3.06439,1525,4.908879,1.100958,785,6.007842,1.335817,789,9.629014,1.15955,1858,13.0344,1.933212,656,13.94949,2.571575,336,7.709779,1.161106,1138,34.8831,5.240887,6852,7.064708,1.439872,6852,6.579395,2.436639,6852,46.98999,3.126025,6845,3.794945,1.270494,6848,47.18171,3.148089,6852,33.21095,4.836426,1151,5.685095,1.01977,1151,5.051876,1.788647,1151,40.37486,2.777397,1149,2.71545,.8864903,1150,40.46475,2.790113,1151
"Niger","NER",562,"Tillabery",562007,2006,"DHS","www.measuredhs.com",32.4816,2.582864,1451,41.69762,3.182384,1455,5.84155,1.446868,858,7.004931,1.738444,867,9.497565,1.344994,1727,10.4153,1.856477,600,12.6501,2.704365,320,9.185536,1.506004,1064,24.70444,4.476301,6747,2.13305,.601357,6747,2.800961,.9673051,6738,55.76104,2.632306,6735,1.858557,.7228481,6738,55.92082,2.638072,6747,25.73951,4.467363,969,2.069171,.5668384,969,2.334684,.7034312,968,51.59438,2.612707,967,1.531713,.542987,968,51.7498,2.606207,969
"Niger","NER",562,"Zinder",562008,2006,"DHS","www.measuredhs.com",28.35219,2.911227,1155,36.30011,3.39535,1159,10.22726,2.090485,606,12.82556,2.44982,612,12.64881,1.82108,1318,18.66832,3.371285,432,21.73332,4.481252,211,9.817139,1.354374,838,42.64682,4.896763,5495,5.3083,.9439463,5495,6.614326,1.116672,5484,55.43727,2.213943,5477,4.079236,.7472648,5493,55.37762,2.151809,5495,42.98465,5.166386,966,4.120198,.7413774,966,4.914926,.8348878,963,50.07648,2.122464,962,2.715697,.4586366,965,49.98585,2.060863,966
"Nigeria","NGA",566,"Abia",566001,2008,"DHS","www.measuredhs.com",79.43126,1.476713,462,95.21355,2.813538,462,75.86358,2.282801,319,125.7083,4.714318,319,88.29958,1.746686,1054,94.98668,1.050326,401,96.12534,1.200772,207,84.95448,2.380939,612,84.03956,6.243473,3106,83.80573,3.741142,3106,70.79522,6.536038,3106,84.82479,1.684013,3106,67.31899,4.019452,3106,89.28949,1.657932,3106,81.44508,6.816222,791,83.03286,3.624206,791,69.15652,6.258535,791,81.70696,1.76435,791,62.48276,3.814395,791,86.14643,1.880828,791
"Nigeria","NGA",566,"Adamawa",566002,2008,"DHS","www.measuredhs.com",58.49057,5.257834,1007,78.55015,6.532594,1010,32.87356,5.141848,435,73.33334,9.714857,442,45.17133,5.587266,1465,56.04572,6.389897,567,60.14658,6.750571,300,38.29679,5.326896,859,22.13757,5.439881,4594,28.90161,4.736072,4543,30.06978,7.121902,4586,72.76883,2.479699,4594,22.24646,4.321937,4585,73.52749,2.454612,4601,23.20442,5.793262,905,28.09365,4.7808,897,32.55814,7.391971,903,69.17126,2.880734,905,20.79646,4.082395,904,69.86755,2.930026,906
"Nigeria","NGA",566,"Akwa Ibom",566003,2008,"DHS","www.measuredhs.com",77.88885,1.683353,669,95.92292,2.350815,670,70.87208,2.934549,387,131.6145,6.342047,387,81.66653,2.695535,1142,89.52689,2.181815,406,88.76757,2.609895,229,77.0474,3.153994,709,65.23171,7.686412,3677,69.57816,3.325982,3680,58.99716,7.640468,3674,80.33812,2.14478,3674,49.63026,4.975013,3673,81.67683,2.309531,3681,65.42757,7.401751,920,68.49447,3.900717,920,58.34003,7.528593,919,76.05904,2.428763,919,43.14144,4.924263,918,77.22426,2.575148,921
"Nigeria","NGA",566,"Anambra",566004,2008,"DHS","www.measuredhs.com",83.79641,1.823933,478,99.2738,3.364138,478,74.64003,2.772374,268,105.3826,5.558066,268,91.42846,1.819992,918,95.51805,1.146798,320,97.21238,1.69182,167,89.10852,2.479677,562,68.38098,6.696812,2976,80.64552,4.985424,2974,86.59914,5.226389,2957,91.14981,1.744104,2974,71.75842,4.737415,2974,92.5013,1.57342,2976,66.32378,6.751753,825,79.78103,5.08425,824,84.36263,5.684985,821,87.99966,2.086145,824,64.72396,4.772591,824,89.21451,2.026848,825
"Nigeria","NGA",566,"Bauchi",566005,2008,"DHS","www.measuredhs.com",37.3107,6.203259,1256,47.41546,7.797823,1257,13.7341,3.555497,530,22.7739,5.630227,532,24.36106,4.348215,1484,27.02353,5.525604,512,28.32903,6.735389,274,23.16679,4.027708,915,34.32837,6.699034,5347,29.07365,3.551929,5322,19.97748,6.621595,5345,69.23273,3.330801,5345,10.12814,4.205452,5345,69.44847,3.405756,5351,35.81285,6.549418,920,29.98028,3.498761,915,18.25614,6.169604,920,66.75095,3.083088,920,8.145085,3.601961,920,67.13634,3.199334,921
"Nigeria","NGA",566,"Bayelsa",566006,2008,"DHS","www.measuredhs.com",78.46154,1.615128,585,95.21368,2.715255,586,73.49081,3.323219,381,121.2598,4.399771,382,79.65746,2.352253,1257,89.49142,2.382495,576,92.2275,1.715362,325,70.28208,3.232725,650,27.63238,7.064569,3286,12.36674,4.86572,3283,52.0402,8.834322,3284,61.59707,2.79322,3281,44.7561,5.101415,3280,66.79854,3.408927,3286,27.64772,6.585425,897,12.61161,4.583696,896,51.00446,8.800601,896,61.89944,2.590259,895,44.02235,4.682527,895,66.4437,3.043764,897
"Nigeria","NGA",566,"Benue",566007,2008,"DHS","www.measuredhs.com",72.73051,2.467253,1023,99.65056,3.153664,1023,40.88766,4.544983,544,88.26207,7.66162,545,56.35822,3.733514,1367,69.39466,4.037398,598,70.52209,4.144823,332,46.17109,3.998727,745,44.67511,7.245062,4722,29.2756,5.582427,4717,13.21842,5.470922,4716,66.72358,3.079996,4717,16.72393,4.347088,4717,67.53056,3.156952,4722,47.34984,7.053505,890,30.55008,5.780665,889,15.01017,6.069234,888,63.16683,2.828956,889,15.42381,4.103295,889,64.15728,2.967555,890
"Nigeria","NGA",566,"Borno",566008,2008,"DHS","www.measuredhs.com",21.22249,5.043238,1110,25.73921,6.08465,1111,19.20352,5.871975,419,31.55163,8.981109,419,19.29353,4.432876,1419,23.49722,6.775636,481,26.30632,8.399709,244,16.97952,3.52964,878,40.37331,7.166918,4901,38.94562,4.327627,4895,23.26239,7.884137,4901,64.89503,5.098977,4901,20.24117,6.345838,4901,65.42328,5.170157,4901,42.85376,7.05043,952,34.65054,4.259881,948,21.69375,6.955941,952,60.82966,4.449352,952,17.73593,5.449828,952,61.53234,4.556516,952
"Nigeria","NGA",566,"Cross River",566009,2008,"DHS","www.measuredhs.com",77.44769,3.068238,629,98.40232,3.565608,629,61.57342,4.173367,338,121.6606,8.570264,342,72.24739,3.183529,1076,85.93377,2.540264,404,85.76897,2.955905,210,63.60866,4.029681,637,24.62543,7.552246,3351,33.16251,6.712392,3348,31.18575,7.014705,3350,69.16157,2.543399,3351,36.00696,5.079185,3351,71.02578,2.70583,3351,26.02806,7.475345,813,33.41592,6.928431,812,31.90897,7.025157,812,65.1199,2.618649,813,31.8699,4.943952,813,67.22704,2.888029,813
"Nigeria","NGA",566,"Delta",566010,2008,"DHS","www.measuredhs.com",77.8653,1.57079,614,96.31892,2.846478,614,64.57452,4.147536,353,111.5904,5.743577,353,80.09359,2.867344,1064,89.04066,2.533497,414,92.42002,2.140312,203,74.22637,3.572196,619,72.74437,6.648617,3312,62.52647,6.706028,3306,64.48755,7.374432,3301,67.93133,3.893315,3306,54.2533,5.587251,3305,72.66779,4.360951,3312,72.40969,6.261783,927,61.20453,6.574716,926,63.7705,7.099987,924,63.54484,3.59712,926,49.20437,5.022967,925,68.82254,3.904915,927
"Nigeria","NGA",566,"Ebonyi",566011,2008,"DHS","www.measuredhs.com",68.54548,2.977264,842,92.84994,3.890908,842,54.36202,4.600392,409,98.69436,7.86755,410,57.48702,4.22441,1281,80.78879,3.44604,482,82.2302,3.102333,265,43.01177,4.86111,750,54.88082,7.440791,3938,30.32272,4.3883,3938,37.67321,8.456676,3938,75.36183,2.607962,3938,27.89924,5.299184,3938,76.61514,2.596673,3938,57.69491,6.999531,897,30.87458,4.973574,897,41.38305,8.552102,897,69.05763,2.453894,897,28.69153,4.924907,897,71.05085,2.668742,897
"Nigeria","NGA",566,"Edo",566012,2008,"DHS","www.measuredhs.com",76.9392,1.694002,706,96.58316,3.679232,709,70.53564,4.125983,409,126.3515,5.810634,413,78.15531,3.080552,1222,90.49094,1.796912,465,92.97989,2.419324,244,71.13611,4.404981,716,62.03756,8.296229,3974,72.9108,7.349245,3969,74.94804,8.234968,3972,79.37292,2.761919,3972,69.68051,5.785715,3972,85.29243,3.081345,3977,63.27669,7.764078,880,73.53138,7.103103,879,74.32132,8.014165,880,76.36284,2.800441,880,65.5973,5.95786,880,82.35728,3.211082,881
"Nigeria","NGA",566,"Ekiti",566013,2008,"DHS","www.measuredhs.com",82.63161,2.077783,582,97.4025,2.571481,584,76.8007,2.734976,336,134.2821,5.706085,336,86.19164,2.582979,1111,96.55689,1.122269,376,97.73655,1.073307,220,81.64388,3.690749,690,62.29232,7.368608,3366,38.16881,5.505743,3356,61.09676,9.015229,3366,80.31743,2.791875,3366,48.10759,6.516132,3366,81.89188,2.787735,3366,64.25515,6.985087,936,40.46455,5.49259,934,63.11792,8.423892,936,78.27708,2.557831,936,46.2589,5.987916,936,80.09473,2.485554,936
"Nigeria","NGA",566,"Enugu",566014,2008,"DHS","www.measuredhs.com",69.96426,3.980458,613,87.51418,4.50233,614,62.7577,4.905424,352,119.7186,8.486603,353,77.62973,2.968202,904,94.59612,1.342911,399,94.84335,2.105603,210,64.51904,4.538126,491,64.03439,6.309679,3345,31.08309,4.451814,3340,49.46389,8.046518,3345,75.50267,3.216715,3345,36.7965,6.195062,3345,76.82712,3.281023,3345,63.87962,6.26061,832,30.77397,4.235139,831,48.40483,7.841635,832,71.63081,3.195333,832,33.34296,5.548161,832,72.96368,3.347976,832
"Nigeria","NGA",566,"Federal Capital Territory",566015,2008,"DHS","www.measuredhs.com",76.48466,2.064614,724,96.75966,2.547925,725,59.94816,4.52799,384,102.8074,6.657407,389,79.91975,3.891791,1281,86.56718,3.274378,410,90.66456,2.942145,208,77.40045,4.276001,830,72.24805,6.890422,3706,67.62001,7.965167,3676,72.86771,8.687583,3696,89.99512,2.328346,3687,73.54455,6.422183,3681,92.15029,2.181485,3706,74.33443,5.677043,860,69.69719,7.548904,854,73.32073,8.470959,858,89.97508,2.025368,857,71.94884,5.924005,857,92.36093,1.948649,860
"Nigeria","NGA",566,"Gombe",566016,2008,"DHS","www.measuredhs.com",51.92731,6.112658,1253,64.52235,8.030305,1255,30.27372,5.662089,508,62.6443,10.57039,509,41.1874,5.772562,1471,46.86325,6.836384,537,49.31427,8.427788,272,37.80956,5.279995,900,23.59991,6.720772,5175,56.01287,6.863914,5113,33.95436,8.380063,5175,66.95765,2.904426,5175,16.06898,4.904727,5171,68.60015,3.28565,5175,22.76079,6.548811,889,54.78431,6.436561,878,32.63089,8.155318,889,65.34218,2.927223,889,15.52616,4.971508,888,66.52221,3.255853,889
"Nigeria","NGA",566,"Imo",566017,2008,"DHS","www.measuredhs.com",82.42905,2.093393,473,93.49908,2.641561,473,78.00507,2.556697,268,120.8016,6.478459,268,93.76993,.9276565,873,99.03405,.5160629,326,98.13795,1.040209,171,90.94234,1.613784,501,68.04921,7.882005,2871,80.40074,4.568398,2871,64.38033,7.052238,2862,82.8931,2.269117,2871,50.16773,5.049174,2868,84.5125,2.333215,2871,68.07111,7.891288,768,79.23964,4.60124,768,62.08017,6.982823,766,78.54411,2.427438,768,46.10806,4.848457,767,80.71381,2.473285,768
"Nigeria","NGA",566,"Jigawa",566018,2008,"DHS","www.measuredhs.com",33.69242,4.968013,1242,40.92584,5.966553,1248,13.27554,3.826174,373,26.13463,6.395544,379,18.51633,2.967061,1419,17.63774,4.947011,383,15.31653,4.215591,185,18.8826,2.347907,972,78.71872,4.892802,5025,24.36196,4.433407,4952,20.55459,7.398013,5008,64.62954,2.961144,5012,10.45522,3.129496,5012,64.5207,2.988914,5025,79.49417,4.67685,929,24.47541,4.153471,916,18.67511,6.606401,925,61.55291,2.530258,927,8.652731,2.69729,927,61.52771,2.535136,929
"Nigeria","NGA",566,"Kaduna",566019,2008,"DHS","www.measuredhs.com",67.74075,4.161041,1206,87.12115,6.044436,1207,47.95417,5.59722,566,87.37623,10.1957,569,62.13685,5.590761,1683,69.58527,5.630953,650,68.46373,6.10039,336,56.86972,5.89529,985,48.53111,6.478283,5455,54.15361,5.627141,5430,55.07409,9.254731,5455,87.35033,1.754202,5448,37.70653,6.328284,5436,87.81563,1.809226,5456,48.41669,6.911875,947,53.46113,5.771455,942,54.41272,9.140202,947,84.77204,1.85416,946,36.10978,6.325712,944,85.36924,1.988831,948
"Nigeria","NGA",566,"Kano",566020,2008,"DHS","www.measuredhs.com",49.50164,3.422244,1386,60.32185,4.068502,1391,35.14732,5.180076,513,71.88332,9.456539,525,42.34084,5.238661,1835,51.30744,6.192492,659,54.05654,6.900906,314,37.43675,4.845729,1100,54.45125,4.580736,6384,82.61429,2.270857,6324,51.65514,7.587704,6375,83.42777,2.252301,6366,30.83871,5.427972,6353,83.4985,2.315776,6389,55.08534,4.69762,1176,81.90838,2.063651,1164,49.6796,7.275404,1173,81.61533,2.305943,1173,27.70082,5.058392,1170,81.67308,2.377781,1177
"Nigeria","NGA",566,"Katsina",566021,2008,"DHS","www.measuredhs.com",37.37134,5.033942,1263,46.79335,6.332056,1267,16.66667,5.479393,414,35.02415,9.619297,416,13.78596,2.155419,1687,15.43374,3.318946,500,17.18643,4.013004,239,13.29819,1.905425,1101,37.41138,6.568401,5501,69.65961,6.147156,5435,31.00092,8.649096,5445,78.31989,2.681561,5452,14.19674,4.526343,5459,78.16531,2.834975,5505,38.01229,6.707741,976,68.95119,6.508567,963,30.5383,8.515862,966,75.92976,2.856411,968,12.91322,4.142156,968,75.74207,2.978439,977
"Nigeria","NGA",566,"Kebbi",566022,2008,"DHS","www.measuredhs.com",23.99314,3.637445,1167,31.36247,4.718182,1174,16.19048,5.078435,420,33.80952,10.66858,426,27.85502,4.602966,1432,31.43756,6.959208,438,32.13351,7.812442,202,24.945,3.553519,923,73.36419,3.254099,4753,45.71849,6.467272,4753,41.03754,8.871277,4742,67.2501,3.626475,4742,21.20573,6.066483,4744,68.25163,3.682393,4753,72.44444,3.195372,900,42.22222,5.945074,900,38.41871,8.638348,898,63.69711,3.352254,898,18.04009,4.900707,898,64.77778,3.510595,900
"Nigeria","NGA",566,"Kogi",566023,2008,"DHS","www.measuredhs.com",80.18803,1.501277,792,99.89198,1.982194,793,66.583,2.435134,404,129.9213,4.977899,404,71.62866,3.545966,1287,86.81492,3.04187,524,88.94507,3.067303,281,61.20877,4.377072,727,43.30305,7.56767,3942,35.06419,5.796408,3942,50.39104,8.540511,3942,77.06896,1.947126,3942,41.26043,5.219175,3938,79.65157,2.004449,3942,45.78263,7.243566,976,36.30733,5.92275,976,52.13739,8.113894,976,73.97787,1.919256,976,39.527,4.678745,975,76.63281,2.024543,976
"Nigeria","NGA",566,"Kwara",566024,2008,"DHS","www.measuredhs.com",64.15004,7.193609,715,76.58938,8.651755,716,47.83121,7.508442,291,87.693,13.70086,295,51.25494,7.581926,1099,61.73237,9.101959,357,66.30229,9.628983,182,46.70655,7.330933,699,64.8747,8.550507,3413,34.11106,7.722205,3413,52.30637,9.571101,3409,82.69373,3.160632,3413,45.87483,8.278293,3408,83.6778,3.139878,3414,65.89896,8.385395,824,35.28894,7.684461,824,54.21451,9.313406,823,80.37659,3.252338,824,46.30605,7.875852,821,81.50451,3.256811,825
"Nigeria","NGA",566,"Lagos",566025,2008,"DHS","www.measuredhs.com",74.47575,1.463878,789,84.25692,1.780938,789,78.80279,2.209448,462,127.5113,3.975753,469,91.66182,1.212489,1959,96.31733,.8755631,602,97.35716,.9447411,306,89.63226,1.506887,1287,86.14273,3.960356,5024,86.16698,4.181676,5019,91.81774,4.061321,5001,87.62764,1.310544,5009,87.37797,3.437471,5020,95.61032,.801071,5026,85.53553,3.814618,1303,84.86121,4.227614,1303,91.48877,4.032198,1295,87.01274,1.143534,1299,85.51275,3.394392,1302,94.82742,.8294189,1304
"Nigeria","NGA",566,"Nassarawa",566026,2008,"DHS","www.measuredhs.com",65.63395,3.747162,993,85.5726,4.759918,996,46.29823,4.717283,488,94.32742,8.443514,493,52.77649,4.503246,1392,69.2915,4.643172,551,70.97095,4.894938,280,42.09544,4.502704,807,47.15043,7.397571,4505,53.8201,7.075764,4505,23.7363,7.412867,4504,83.30663,2.605724,4505,31.7955,6.008254,4505,83.83478,2.65623,4505,48.03214,7.210306,861,53.90615,7.194978,861,26.15074,7.883534,860,81.52701,2.15785,861,28.67273,5.524449,861,82.22432,2.272511,861
"Nigeria","NGA",566,"Niger",566027,2008,"DHS","www.measuredhs.com",41.86488,5.382819,1259,53.42736,6.755131,1260,27.13415,5.088081,464,56.56497,9.270143,466,29.21204,5.833525,1371,35.40081,6.930586,501,36.81963,8.480536,241,25.79087,5.42195,830,49.0401,7.492553,5014,44.16188,7.332008,4987,32.49369,8.526527,4996,80.07399,2.986967,4986,28.6176,6.342603,4985,80.65444,3.045325,5014,52.13583,7.298403,902,45.32338,7.295915,897,35.35013,8.884701,899,77.20238,3.049679,898,29.51407,6.677651,897,77.86835,3.134655,902
"Nigeria","NGA",566,"Ogun",566028,2008,"DHS","www.measuredhs.com",77.42239,2.560132,555,91.05424,3.170638,555,61.58385,5.2796,235,95.23192,8.909949,236,71.5379,6.16404,872,76.81526,6.322804,265,80.67448,7.914216,132,68.89861,6.452721,574,66.79621,9.384359,3006,56.73162,8.772435,3006,66.56897,8.481274,2997,77.37224,2.072885,3005,50.15675,6.577705,3004,80.63802,2.409591,3006,66.33813,8.760819,947,57.20176,8.383072,947,65.93393,8.250606,945,71.96978,2.18369,946,42.1031,5.873288,946,75.01535,2.529986,947
"Nigeria","NGA",566,"Ondo",566029,2008,"DHS","www.measuredhs.com",77.98415,1.896044,745,101.0554,3.730756,748,69.05966,4.607255,382,127.9542,7.548293,383,76.73486,3.689938,1161,88.86862,3.055164,437,91.81229,2.53019,251,69.75854,4.640382,686,64.41405,8.382959,3704,40.40103,7.083204,3692,46.40384,8.996099,3685,74.08746,4.208264,3696,47.95984,6.597125,3695,76.60223,4.066661,3704,64.01936,8.205107,952,40.96675,6.693207,950,48.46335,8.858357,948,73.29875,3.618201,950,46.01873,6.320781,949,75.44326,3.756427,952
"Nigeria","NGA",566,"Osun",566030,2008,"DHS","www.measuredhs.com",77.01833,2.008367,688,91.9267,3.553257,688,76.3509,3.107466,421,135.2513,6.03977,421,82.35904,3.112398,1378,92.39325,1.809212,551,95.26773,1.159183,337,75.8484,4.394865,773,79.84998,5.994648,3722,46.94403,6.430566,3722,68.62649,6.954599,3713,84.39315,2.194936,3722,55.47086,6.203836,3722,85.76525,2.304997,3722,78.80081,6.012574,970,45.46943,6.216155,970,67.37206,7.184756,968,80.27493,2.568627,970,48.76865,5.94844,970,81.7315,2.683863,970
"Nigeria","NGA",566,"Oyo",566031,2008,"DHS","www.measuredhs.com",65.36861,5.074837,650,77.10961,5.84684,650,64.51202,7.009233,298,103.14,12.05503,299,76.23027,5.718918,985,83.03311,6.213156,325,81.82632,6.572134,163,72.95891,5.988945,626,74.0157,6.506868,3419,43.78449,8.2865,3413,61.11895,8.918484,3406,88.65436,1.327277,3406,58.12494,6.854116,3390,90.14899,1.225809,3419,72.56664,5.980691,970,41.62461,8.258526,968,62.28823,8.617074,967,84.82948,1.434401,967,52.0927,6.339798,965,86.37232,1.394818,970
"Nigeria","NGA",566,"Plateau",566032,2008,"DHS","www.measuredhs.com",75.28223,2.179149,1051,101.554,1.886455,1055,42.00335,4.218368,473,87.99456,6.336093,478,62.48965,4.575216,1451,74.83117,3.689711,558,75.78258,3.277467,276,54.18,5.31151,866,32.8833,5.364742,4728,27.24197,6.464742,4728,12.31928,5.039843,4720,67.7839,3.26415,4728,19.46289,5.221261,4728,68.92767,3.405009,4728,35.37099,5.438052,928,27.15101,6.31433,928,14.64158,5.821481,926,66.38395,2.879273,928,18.53096,4.897159,928,67.48813,3.014662,928
"Nigeria","NGA",566,"Rivers",566033,2008,"DHS","www.measuredhs.com",73.32321,2.164907,434,91.22474,2.201653,434,65.15108,4.05247,289,114.923,5.909863,289,86.85194,2.277902,1185,92.81805,2.074339,445,93.07337,2.583739,216,83.36063,2.959717,697,69.87882,6.246553,3053,42.92048,7.241391,3045,54.49963,8.137426,3045,68.96394,3.024441,3049,52.41697,6.028686,3052,74.11137,3.565023,3053,70.69881,6.344081,931,44.47498,7.340877,929,52.86933,8.036062,927,68.14414,2.758552,929,49.73435,5.394328,930,73.93189,3.198312,931
"Nigeria","NGA",566,"Sokoto",566034,2008,"DHS","www.measuredhs.com",29.17083,5.215986,1001,37.76224,6.457978,1001,11.68831,3.493688,385,25.19481,7.221727,389,19.10263,4.897921,1338,21.63697,6.624598,492,17.60229,5.919387,243,17.40933,4.186206,805,26.10723,7.767082,4719,70.27257,6.514914,4696,25.5893,8.210765,4709,82.65306,1.868094,4704,16.05436,6.240828,4709,83.13202,2.033242,4719,24.57983,6.857706,952,68.10983,6.591142,947,22.81808,7.102185,951,79.57895,1.58603,950,12.30284,4.468889,951,80.14706,1.705319,952
"Nigeria","NGA",566,"Taraba",566035,2008,"DHS","www.measuredhs.com",59.76669,5.416731,1067,82.04001,6.931531,1072,39.16763,5.660407,557,73.03912,9.4457,559,48.56759,5.2097,1665,62.14408,6.385599,592,63.49319,7.07128,318,40.77489,4.7376,1030,20.07365,4.541368,5122,14.05449,5.713492,5122,20.61895,7.537722,5118,64.95832,4.06356,5117,20.15332,5.210174,5122,65.7718,4.140579,5122,19.57815,4.760867,902,14.11326,4.916229,902,18.63909,6.828557,901,61.85802,3.506347,901,18.40695,4.984726,902,62.69366,3.615162,902
"Nigeria","NGA",566,"Yobe",566037,2008,"DHS","www.measuredhs.com",31.37342,6.477603,1095,37.25038,7.570698,1095,24.35198,6.490527,420,44.88826,10.42424,421,17.3102,3.525445,1383,21.98593,5.175078,460,25.89378,6.852847,233,14.72286,3.01116,868,50.30541,7.748475,4728,49.0443,9.014301,4728,28.21848,6.659578,4718,45.15747,4.578449,4712,11.85268,3.489222,4706,46.07074,4.82115,4728,50.25648,7.93473,878,44.42167,8.712952,878,24.54501,6.174433,877,40.28649,4.560483,875,10.42492,2.938584,875,40.99883,4.767025,878
"Nigeria","NGA",566,"Zamfara",566038,2008,"DHS","www.measuredhs.com",19.21181,5.27568,1071,25.05102,6.563168,1073,18.00366,6.449313,389,33.45781,11.70529,392,18.8975,5.690674,1177,23.16279,7.820301,374,26.84545,8.896729,191,16.56248,4.82666,769,29.5644,7.903399,4501,61.80577,6.11316,4479,20.74764,8.005476,4465,79.80077,2.594509,4490,16.04439,6.296543,4481,79.54285,2.55951,4506,27.625,7.553273,850,58.88053,5.934504,846,18.69829,7.088719,846,74.29797,2.677225,848,13.39816,5.06909,845,74.15541,2.690464,851
"Rwanda","RWA",646,"East",646001,2011,"DHS","www.measuredhs.com",85.89579,1.073002,2175,143.5925,2.477607,2175,12.03868,1.031804,1734,21.44427,1.442861,1737,75.03159,1.024259,4476,84.73771,1.107543,1805,88.89554,1.163382,983,68.75497,1.405923,2521,65.00126,3.313015,12831,82.19688,1.30797,12825,3.902239,.9738703,12831,69.97273,1.115694,12831,1.852828,.4690168,12825,70.06322,1.116242,12831,65.11173,3.299974,2869,80.44716,1.358213,2868,3.654104,.9287682,2869,66.26818,1.122618,2869,1.558736,.3720444,2868,66.41317,1.124806,2869
"Rwanda","RWA",646,"Kigali City",646002,2011,"DHS","www.measuredhs.com",91.84929,1.300616,868,134.8827,3.448402,868,27.00578,2.345489,740,53.17216,3.568241,742,90.82133,.7774617,2758,91.9104,.9246019,1158,93.78995,1.329413,528,90.02894,1.048922,1546,92.33876,1.254204,6463,91.31765,1.594597,6447,59.42593,4.07862,6463,82.93069,1.450454,6463,42.03793,3.706424,6463,84.73147,1.350345,6463,91.81007,1.23306,1522,90.13454,1.673952,1519,57.043,4.009441,1522,78.64091,1.498209,1522,35.48283,3.268528,1522,80.44032,1.449552,1522
"Rwanda","RWA",646,"North",646004,2011,"DHS","www.measuredhs.com",91.31277,.9030848,1632,147.457,2.394469,1632,14.46922,1.128797,1294,25.4068,2.127741,1296,77.39487,1.290515,3126,85.54096,1.46478,1301,88.35236,1.64927,696,71.93108,1.542561,1713,72.74358,2.894464,9107,69.44302,2.026881,9107,4.420372,1.330609,9102,71.07243,1.46538,9107,1.895381,.6336038,9101,71.4493,1.451207,9107,73.82713,2.807024,2047,68.15296,1.96396,2047,3.910881,1.213816,2046,66.06679,1.432786,2047,1.49617,.4853894,2045,66.32863,1.424825,2047
